jenis,kategori,jenis_kulit,merk,nama_product,link_gambar,nama_gambar,key_ingredients,ingredients,deskripsi,no_BPOM,hamil_menyusui,kondisi_kulit,sensitif,tujuan,kegunaan,fungsi
Treatment,Serum & Essence,Sensitif,Glad2Glow,Centella 2% Salicylic Acid Power Clear Acne Serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1685005475_Screenshot_800x800.jpg,glad2glow_centella2%salicylicacidpowerclearacneserum,"Anti-acne: Niacinamide, Salicylic Acid
Antioxidant: Ectoin, Centella Asiatica Extract
Cell-communicating ingredient: Niacinamide
Exfoliant: Salicylic Acid, Tartaric Acid, Malic Acid, Glycolic Acid
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin, Ceramide AP, Ceramide NP, Sodium Hyaluronate, Urea
Soothing: Salicylic Acid, Ectoin, Dipotassium Glycyrrhizate, Centella Asiatica Extract, Allantoin, Menthol, Sucrose","Aqua, Butylene Glycol, Niacinamide, Glycerin, PPG-10 Methyl Glucose Ether, Pentylene Glycol, 1,2-Hexanediol, Salicylic Acid, Acacia Senegal Gum, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Methylpropanediol, Ectoin, Dipotassium Glycyrrhizate, Quaternium-73, Ceramide AP, Ceramide NP, Ceramide NS, Centella Asiatica Extract, Disodium EDTA, Tartaric Acid, Malic Acid, Peumus Boldus Leaf Extract, PPG-26-Buteth-26, Allantoin, O-Cymen-5-Ol, Ethylhexylglycerin, Glyceryl Caprylate, PEG-40 Hydrogenated Castor Oil, Menthol, Caprylyl Glycol, Xanthan Gum, Hydrolyzed Royal Jelly Protein, Sodium Hyaluronate, Glycolipids, Glycosphingolipids, Propanediol, Sodium Lactate, Glycolic Acid, Sucrose, Urea, Sodium Citrate",Glad2Glow Centella 2% Salicylic Acid Power Clear Acne Serum merupakan serum yang diformulasikan khusus untuk mengatasi masalah kulit berjerawat dengan kandungan Centella asiatica dan 2% Salicylic acid yang dapat menenangkan dan meredakan jerawat ataupun kemerahan. Tekstur ringan dan mudah menyerap memberikan kelembaban yang cukup untuk merawat kulit berjerawat. Mengandung Niacinamide untuk mengurangi munculnya bekas jerawat.,NA11220100376,Ya,,a,b,"Mengatasi berbagai permasalahan kulit, mulai dari jerawat, kulit kusam, dan menjaga perisai pelindung kulit atau skin barrier.",g
Treatment,Serum & Essence,Sensitif,Somethinc,Calm Down Skinpair Barrier Serum,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1679288115_PS_Calm_Do_800x800.jpg,somethinc_calmdownskinpairbarrierserum,"Antioxidant: Madecassoside
Cell-communicating ingredient: SH-Oligopeptide-1, SH-Oligopeptide-2, SH-Polypeptide-1, SH-Polypeptide-11, SH-Polypeptide-9
Skin-identical ingredient: Sodium Hyaluronate
Soothing: Panthenol, Madecassoside","Aqua, Butylene Glycol, Pentylene Glycol, Polyglyceryl-4 Caprate, Maris Aqua (Sea Water), Ammonium Polyacryloyldimethyl Taurate, Panthenol, Propanediol, Madecassoside, Acetyl Glutamine, Lecithin, Disodium EDTA, Ethylhexylglycerin, Bacillus/​Soybean/​Folic Acid Ferment Extract, Caprylyl Glycol, SH-Oligopeptide-1, SH-Oligopeptide-2, SH-Polypeptide-1, SH-Polypeptide-11, SH-Polypeptide-9, Sodium Hyaluronate, Xanthan Gum, Emiliania Huxleyi Extract, 1.2 Hexanediol","Calming serum dengan formula gentle, ringan & vegan yang menyasar kulit kemerahan & sensitif. Dilengkapi paten inovatif Calm Down®, Madagascar Centella Asiatica, 5X Growth Factor Peptides & Panthenol untuk menenangkan kulit dengan iritasi ringan, mencegah hilangnya kelembapan & menutrisi kulit. Dengan pH 5,5 & bahan low-irritant, Somethinc serum ini cocok untuk semua tipe kulit, bahkan kulit paling sensitif. Serum untuk skin barrier ini akan membuat kulit menjadi kuat, lembut, kenyal, serta warna kulit lebih merata.",NA18230101831,Ya,,a,b,"Menenangkan kulit dengan iritasi ringan, mencegah hilangnya kelembapan & menutrisi kulit. ","c,f"
Treatment,Acne Treatment,Sensitif,Skintific,2% Salicylic Acid BHA Acne Spot Treatment,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1665472544_21f45c7999_800x800.jpg,skintific_2%salicylicacidbhaacnespottreatment,"Anti-acne: Salicylic Acid, Niacinamide, Zinc Pca, Phytosphingosine
Antioxidant: Centella Asiatica Extract, Portulaca Oleracea Extract
Cell-communicating ingredient: Niacinamide, Phytosphingosine
Exfoliant: Salicylic Acid, Glycolic Acid
Skin brightening: Niacinamide, Morus Alba Root Extract
Skin-identical ingredient: Glycerin, Ceramide 3, Ceramide 6 II, Ceramide 1, Sodium Hyaluronate, Urea, Serine, Alanine, Proline, Phytosphingosine, Cholesterol
Soothing: Centella Asiatica Extract, Spiraea Ulmaria Extract, Salicylic Acid, Portulaca Oleracea Extract, Panthenol, Beta-Glucan, Hydroxyphenyl Propamidobenzoic Acid, Allantoin, Dipotassium Glycyrrhizate","Water, Butylene Glycol, Salvia Miltiorrhiza Root Extract, Centella Asiatica Extract, Spiraea Ulmaria Extract, Salicylic Acid, Niacinamide, Amylopectin, Glycerin, Xanthan Gum, Cyclodextrin, Pionin, Ceramide 3, Ceramide 6 II, Ceramide 1, Portulaca Oleracea Extract, Panthenol, Sodium Hyaluronate, Beta-Glucan, Lactobacillus/​Soymilk Ferment Filtrate, Pentylene Glycol, Hydroxyphenyl Propamidobenzoic Acid, Juniperus Communis Fruit Extract, Morus Alba Root Extract, Perilla Ocymoides Leaf Extract, Hemerocallis Fulva Flower Extract, Maltodextrin, Calcium Pantothenate, Urea, Caprylyl Glycol, Ethylhexylglycerin, Papain, Sodium Citrate, Magnesium Chloride, Magnesium Lactate, Potassium Lactate, Serine, Alanine, Proline, Glycolic Acid, Caprylhydroxamic Acid, Butylene Glycol, O-Cymen-5-Ol, 1,2-Hexanediol, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Zinc Pca, Allantoin, Dipotassium Glycyrrhizate, Phytosphingosine, Cholesterol, Sodium Lauroyl Lactylate, Carbomer","Obat totol jerawat berupa gel yang ampuh untuk mengatasi berbagai jenis jerawat dalam waktu 12 jam tanpa meninggalkan bekas di kulit. Diformulasikan dengan kombinasi active ingredients seperti Salicylic Acid + Pionin yang sudah terbukti tidak hanya bisa mengatasi jerawat aktif tapi juga bisa membunuh bakteri penyebab jerawat. Selain mengatasi jerawat aktif, acne spot ini juga dapat menenangkan dan mengurangi rasa sakit yang dirasakan dari jerawat hanya dalam 10 detik dari kandungan Centella, tambahan kandungan aktif lainnya seperti Niacinamide dan Ceramides juga dapat mencegah munculnya bekas jerawat dan tetap menjaga kelembaban dan kesehatan skin barrier",NA11210100168,Ya,,a,b,"Mengatasi berbagai jenis jerawat dalam waktu 12 jam, Menenangkan dan mengurangi rasa sakit jerawat dalam 10 detik, Mencegah bakteri yang menyebabkan jerawat, Mengobati jerawat tanpa meninggalkan bekas, Tetap menjaga kelembaban dan kesehatan skin barrier","b,f"
Treatment,Acne Treatment,Sensitif,Derma Angel,Acne Care Intensive Gel,https://image.femaledaily.com/dyn/210/images/prod-pics/1501e8478b87d1f2bd49d4e0c95035b0.jpg,dermaangel_acnecareintensivegel,"Anti-acne: Salicylic Acid, Sulfur, Melaleuca Alternifolia Leaf Oil, Phytosphingosine
Antioxidant: Melaleuca Alternifolia Leaf Oil, Tetrahexyldecyl Ascorbate
Cell-communicating ingredient: Phytosphingosine
Exfoliant: Salicylic Acid
Skin brightening: Tetrahexyldecyl Ascorbate
Skin-identical ingredient: Ceramide, Cholesterol, Phytosphingosine, Ceramide EOP
Soothing: Salicylic Acid, Melaleuca Alternifolia Leaf Oil, Dipotassium Glycyrrhizate, Menthol","Water, Ethanol, Butylene Glycol, Salicylic Acid, Sulfur, Triethanolamine, PEG-40 Hydrogenated Castor Oil, Acrylates C10 30, Gum Arabic, Potassium Hydroxide, Carbomer, Melaleuca Alternifolia Leaf Oil, Chlorphenesin, Phenoxyethanol, Dipotassium Glycyrrhizate, Menthol, Tetrahexyldecyl Ascorbate, Iodopropynyl Butylcarbamate, Potassium Carbonate, Caprylyl Glycol, Propanediol, Xanthan Gum, Sodium Lauroyl Lactylate, Ceramide, Cholesterol, Phytosphingosine, Methylparaben, Ceramide EOP, Cestrum Latifolium Leaf Extract","Merupakan produk perawatan jerawat dalam bentuk gel. Dengan kandungan Ceramide, Derma Angel Acne Care Intensive Gel bekerja hingga penetrasi yang dalam mengatasi jerawat sekaligus melindungi kulit tanpa membuatnya iritasi.",NA47230100012,Ya,,a,b,"Mengeringkan nanah jerawat, menghambat bakteri dan mencegah jerawat baru muncul kembali",g
Treatment,Acne Treatment,Sensitif,AVOSKIN,Miraculous Acne Solution Spot Treatment,https://image.femaledaily.com/dyn/210/images/prod-pics/fbe08d40fb29ebc91b50286538716e5b.jpg,avoskin_miraculousacnesolutionspottreatment,"Anti-acne: Melaleuca Alternifolia Leaf Oil, Salicylic Acid, Sulfur, Zinc Pca
Antioxidant: Melaleuca Alternifolia Leaf Oil, Rosmarinus Officinalis Leaf Oil, Tocopheryl Acetate, Curcumin
Cell-communicating ingredient: Retinol
Exfoliant: Salicylic Acid
Skin-identical ingredient: Glycerin, Cholesterol
Soothing: Melaleuca Alternifolia Leaf Oil, Salicylic Acid, Avena Sativa Meal Extract","Aqua, Glycerin, Cetearyl Alcohol, Caprylic/​Capric Triglyceride, Citrus Limon Fruit Extract, Zinc Carbonate, Melaleuca Alternifolia Leaf Oil, Acacia Senegal Gum, Salicylic Acid, Bis-Ethoxydiglycol Cyclohexane 1,4-Dicarboxylate, Curcuma Longa Root Oil, Rosmarinus Officinalis Leaf Oil, Xanthan Gum, Propanediol, Ceteth-10 Phosphate, Dicetyl Phosphate, Sulfur, Cetearyl Glucoside, Tocopheryl Acetate, Gaultheria Procumbens Leaf Extract, Santalum Album Oil, Zinc Pca, Spirulina Platensis Extract, 1,2-Hexanediol, Methyl Methacrylate Crosspolymer, Retinol, Hydrogenated Lecithin, Caprylhydroxamic Acid, Agar, Cholesterol, BHT, Citric Acid, Curcumin, Phaseolus Radiatus Seed Extract, BHA, Avena Sativa Meal Extract, Triethyl Citrate, Ci 77491","Avoskin Miraculous Acne Solution Spot Treatment merupakan produk spot treatment pertama dari Avoskin. Produk Spot Treatment ini memiliki kandungan kombo dari Salicylic Acid 1,5%, Zinc PCA, Retinol, Calamine, dan Sulfur sebagai bahan aktif. Dipadukan dengan kandungan Spirulina, Tea Tree, Wintergreen, dan Esktrak Kunyit sebagai bahan alami.",NA18210108388,Tidak,,a,b,"Merawat kulit berjerawat, melawan bakteri penyebab jerawat, dan menenangkan kemerahan.",g
Mask,Sleeping Mask,Sensitif,Emina,Aqua Infused Sleeping Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1598510542_sleeping_800x800.jpg,emina_aquainfusedsleepingmask,"Antioxidant: Tocopheryl Acetate
Skin-identical ingredient: Glycerin
Soothing: Beta-Glucan, Biosaccharide Gum-1, Allantoin","Aqua, Cyclopentasiloxane, Butylene Glycol, Glycerin, Beta-Glucan, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Trehalose, Biosaccharide Gum-1, Phenoxyethanol, Dimethicone, Polyglyceryl-3 Methylglucose Distearate, Polysorbate 20, Carbomer, Allantoin, Fragrance, Tocopheryl Acetate, Disodium EDTA, Ethylhexylglycerin, Potassium Hydroxide, Dimethicone/​Vinyl Dimethicone Crosspolymer, Epilobium Angustifolium Extract, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Sodium Metabisulfite, Actinidia Polygama Fruit Extract, Ci 42090",Kombinasi Canadian Willow Herb extract dan bahan rahasia lainnya dapat membantu melembabkan kelembaban ekstra di wajahmu untuk kulit yang kenyal dan glowing di pagi hari.,NA18180200550,Ya,,a,c,Memberikan kelembapan untuk kulit di malam hari saat teridur dan memperbaiki kondisi kulit di pagi hari.,g
Mask,Sleeping Mask,Sensitif,NACIFIC,Phyto Niacin Whitening Sleeping Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1612514781_Phyto_Niac_800x800.png,nacific_phytoniacinwhiteningsleepingmask,"Anti-acne: Niacinamide (5%), Phytosphingosine
Antioxidant: Olea Europaea (Olive) Fruit Oil, Sodium Hyaluronate Crosspolymer, Curcuma Longa (Turmeric) Root Extract, Centella Asiatica Extract, Camellia Sinensis Leaf Extract, Madecassoside
Cell-communicating ingredient: Niacinamide (5%), Phytosphingosine
Skin brightening: Niacinamide (5%), Curcuma Longa (Turmeric) Root Extract
Skin-identical ingredient: Glycerin, Squalane, Sodium Hyaluronate, Hyaluronic Acid, Ceramide NP, Cholesterol, Sodium Hyaluronate Crosspolymer, Phytosphingosine
Soothing: Echinacea Angustifolia Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Centella Asiatica Extract, Camellia Sinensis Leaf Extract, Madecassoside","Water, Butylene Glycol, Niacinamide (5%), Cyclopentasiloxane, Glycerin, 1,2-Hexanediol, Cyclohexasiloxane, Dimethicone, Ammonium Acryloyldimethyltaurate/​VP Copolymer, Trehalose, Polyglyceryl-3 Methylglucose Distearate, Tromethamine, Dimethicone/​Vinyl Dimethicone Crosspolymer, PEG-20 Sorbitan Cocoate, Carbomer, Butyrospermum Parkii (Shea) Butter, Olea Europaea (Olive) Fruit Oil, Caprylic/​Capric Triglyceride, Squalane, Hydrogenated Lecithin, Dimethiconol, Disodium EDTA, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Sodium Hyaluronate, Aloe Barbadensis Flower Extract, Echinacea Angustifolia Leaf Extract, Hydrolyzed Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Rosa Damascena Flower Water, Ceramide NP, Cholesterol, Sodium Hyaluronate Crosspolymer, Hydroxypropyltrimonium Hyaluronate, Ocimum Sanctum Leaf Extract, Phytosphingosine, Sodium Acetylated Hyaluronate, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Centella Asiatica Extract, Camellia Sinensis Leaf Extract, Pentylene Glycol, Madecassoside, Hippophae Rhamnoides Fruit Extract",Phyto Niacin Whitening Sleeping Mask mampu membantu mencerahkan sekaligus melembapkan kulit pada malam hari tanpa rasa lengket.,NA18210201314,Ya,,a,c,Membantu mencerahkan sekaligus melembapkan kulit,"b,d"
Mask,Sleeping Mask,Sensitif,Harlette,Oatmilk Sleeping Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1564719953_Harlette_O_800x800.jpg,harlette_oatmilksleepingmask,"Antioxidant: Avena Sativa (Oat) Kernel Extract, Ascorbyl Glucoside
Skin brightening: Glycyrrhiza Glabra (Licorice) Extract, Ascorbyl Glucoside
Skin-identical ingredient: Glycerin, Sodium Hyaluronate
Soothing: Avena Sativa (Oat) Kernel Extract, Glycyrrhiza Glabra (Licorice) Extract","Aqua, Butylene Glycol, Isohexadecane, Polyacrylamide, Avena Sativa (Oat) Kernel Extract, Oryza Sativa (Rice) Bran Extract, Inositol, Glycyrrhiza Glabra (Licorice) Extract, Glycerin, Polysorbate 20, C13-14 Isoparaffin, C9-11 Pareth-6, Aluminium Starch Octenylsuccinate, Ascorbyl Glucoside, Parfum, Dmdm Hydantoin, Sodium Hyaluronate, Collagen, Sodium Lactate","Harlette Oatmilk Sleeping Mask merupakan masker malam hari yang diformulasikan untuk kulit sensitif dan kulit berjerawat. Mengandung Oat, Susu, dan Collagen yang dapat menutrisi dan melembapkan kulit, menghilangkan bekas jerawat, meredakan kemerahan, menyamarkan pori-pori dan menjadikan wajah tampak cerah dan glowing alami.",NA18220200119,Ya,,a,c,"Menutrisi dan melembabkan kulit, menghilangkan bekas jerawat, meredakan kemerahan, merawat kulit berjerawat, mengecilkan pori-pori agar wajah tampak cerah dan glowing.","b,d"
Mask,Mask Sheet,Sensitif,NPURE,Cica Face Sheet Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/c612f8a6c66ad78abd312cb22a301163.jpg,npure_cicafacesheetmask,"Key Ingredients
Anti-acne: Niacinamide, Salicylic Acid
Antioxidant: Caffeine
Cell-communicating ingredient: Niacinamide
Exfoliant: Salicylic Acid
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin
Soothing: Allantoin, Panthenol, Salicylic Acid","Water, Centella Asiatica Leaf Water, Glycerin, Niacinamide, Dipropylene Glycol, Methylpropanediol, Betaine, PEG-40 Hydrogenated Castor Oil, Hydroxyacetophenone, Carbomer, Caffeine, Tromethamine, Allantoin, Caprylyl Glycol, Fragrance(Parfum), Ethylhexylglycerin, Xanthan Gum, 1,2-Hexanediol, Disodium EDTA, Panthenol, Salicylic Acid","Sheet mask dengan kandungan Centella Asiatica Leaf Water, Niacinamide, dan Betaine untuk merawat kulit berjerawat dan membantu memudarkan noda hitam. Diperkaya dengan Caffeine untuk meratakan warna kulit dan allantoin untuk mengurangi iritasi pada kulit sensitif. Kulit akan lebih terhidrasi, calming, dan lembap setiap hari.",NA18200200849,Ya,,a,c,"Menghidrasi dan mencerahkan, memperbaiki tekstur kulit yang kasar, dan merawat serta menyembuhkan kulit yang berjerawat",d
Mask,Mask Sheet,Sensitif,NPURE,Noni Probiotics “Relax Me” Biodegradable Sheet Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/c20bd4a33d2ecc75a8098301cb849d90.jpg,npure_noniprobiotics“relaxme”biodegradablesheetmask,"Antioxidant: Caffeine
Exfoliant: Lactobacillus/​Punica Granatum Fruit Ferment Extract
Skin-identical ingredient: Glycerin, Ceramide NP
Soothing: Allantoin, Anthemis Nobilis Flower Extract, Bisabolol, Lactobacillus Ferment
Show","Water, Morinda Citrifolia Fruit Extract, Glycerin, Dipropylene Glycol, Betaine, Methylpropanediol, Caffeine, Hydroxyacetophenone, Butylene Glycol, Choleth-24, Carbomer, 1,2-Hexanediol, Allantoin, Caprylyl Glycol, Tromethamine, Hydroxyethyl Urea, Anthemis Nobilis Flower Extract, Ethylhexylglycerin, Lavandula Angustifolia (Lavender) Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Disodium EDTA, Bisabolol, Caprylic/​Capric Triglyceride, Leuconostoc/​Radish Root Ferment Filtrate, Lactobacillus/​Soybean Ferment Extract, Lactobacillus Ferment, Lactobacillus/​Acerola Cherry Ferment, Lactococcus Ferment, Bifida Ferment Filtrate, Lactococcus Ferment Lysate, Lactobacillus/​Punica Granatum Fruit Ferment Extract, Lactobacillus Ferment Lysate, Hydrogenated Lecithin, Ceramide NP","Masker wajah hypoallergenic dengan biodegradable sheet yang mengandung Natural Noni Extract, 9X Probiotics Complex, 3X Ultra Soothing Complex, dan Ceramide NP untuk merawat kulit dengan menyeimbangkan skin microbiome, memperbaiki skin barrier, melembapkan, dan membuat kulit tampak cerah. Sheet yang lembut dan aroma yang menenangkan membuat kulit sensitif menjadi rileks, lembut, dan terhidrasi.",NA18220200242,Ya,,a,c,"Memperbaiki skin barrier, melembapkan, dan membuat kulit tampak cerah.","b,d"
Mask,Mask Sheet,Sensitif,Missha,Airy Fit Sheet Mask Potato,https://image.femaledaily.com/dyn/210/images/prod-pics/da2eb9504081aa6bc8bff675de4d2bca.jpg,missha_airyfitsheetmaskpotato,"Antioxidant: Coptis Japonica Root Extract, Zingiber Officinale (Ginger) Root Extract, Camellia Sinensis Leaf Extract, Olea Europaea (Olive) Fruit Oil
Skin brightening: Glycyrrhiza Glabra (Licorice) Root Extract
Skin-identical ingredient: Glycerin, Arginine, Sodium Hyaluronate
Soothing: Coptis Japonica Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Zingiber Officinale (Ginger) Root Extract, Camellia Sinensis Leaf Extract, Dipotassium Glycyrrhizate","Water, Glycerin, Dipropylene Glycol, Cetyl Ethylhexanoate, 1,2-Hexanediol, Stearic Acid, Sorbitan Sesquioleate, Cetearyl Alcohol, Sorbitan Stearate, Glyceryl Stearate, Carbomer, Arginine, Butylene Glycol, Caprylic/​Capric Triglyceride, Coptis Japonica Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Zingiber Officinale (Ginger) Root Extract, Camellia Sinensis Leaf Extract, Trehalose, Ethylhexylglycerin, Cellulose Gum, Xanthan Gum, Disodium EDTA, Dipotassium Glycyrrhizate, Solanum Tuberosum (Potato) Pulp Extract (1,000Ppm), Sodium Hyaluronate, Olea Europaea (Olive) Fruit Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Cedrus Deodara Wood Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Citrus Aurantium Dulcis (Orange) Oil, Lavandula Angustifolia (Lavender) Oil","Skin-Fit (melekat di wajah), Praktis digunakan, menyegarkan, melembabkan,menyerap secara mendalam! Masker Lembaran yang skin-fit (pas di wajah) dan ramah lingkungan. - Penggunaan yang aman dengan lembaran ramah lingkungan yang 100% alami. - Permeabilitas udara yang sangat baik dengan kain tipis dan ringan. - Memberikan kenyamanan kulit dan melekat dengan sangat baik. Masker ini merevitalisasi kondisi kulit dengan menyebarkan bahan aktif di atas wajah dengan daya retensi hidrasi tinggi dan kekuatan pengiriman hidrasi yang baik. Dengan mengoleskan essence jenis cream akan lebih melembabkan, dan menjadikan tekstur kulit halus dan lembut. Dengan menerapkan “hydrating dan water type light essence”, memberikan finishing yang menyegarkan pada kulit.",NA26200200252,Ya,,a,c,"Menyegarkan, melembabkan, menyerap secara mendalam","e,b"
